mu,size,period,sensitivity
0.5931873461673702,0.2632738547601422,COVID Wave 3,covid_primary_t
0.5672273772251761,0.26174022389155205,COVID Wave 3,covid_primary_t
0.6096682727917213,0.27794332906456515,COVID Wave 3,covid_primary_t
0.6019782194744374,0.2744595048911656,COVID Wave 3,covid_primary_t
0.5930704506382536,0.27733910729707667,COVID Wave 3,covid_primary_t
0.5843236853366174,0.2663142182625021,COVID Wave 3,covid_primary_t
0.5967950317482567,0.3087580659087485,COVID Wave 3,covid_primary_t
0.5922259398658735,0.29024394050957975,COVID Wave 3,covid_primary_t
0.615347635272529,0.2688162557578423,COVID Wave 3,covid_primary_t
0.6046675752232005,0.26665090087537713,COVID Wave 3,covid_primary_t
0.617594853308318,0.2915064325995471,COVID Wave 3,covid_primary_t
0.6154718182805814,0.2695852824980427,COVID Wave 3,covid_primary_t
0.6430842550357485,0.26409745367023985,COVID Wave 3,covid_primary_t
0.6154727638399968,0.2617797194447844,COVID Wave 3,covid_primary_t
0.5899263234911705,0.29665468563487946,COVID Wave 3,covid_primary_t
0.617121993665096,0.2730290247143563,COVID Wave 3,covid_primary_t
0.6135097140082655,0.2556658742802793,COVID Wave 3,covid_primary_t
0.5551852983625338,0.2803995711463478,COVID Wave 3,covid_primary_t
0.596995383531809,0.2606242816425705,COVID Wave 3,covid_primary_t
0.6123575074189171,0.2756600030288839,COVID Wave 3,covid_primary_t
0.6038442705211848,0.2647460554714417,COVID Wave 3,covid_primary_t
0.5942636618053361,0.2561938226304049,COVID Wave 3,covid_primary_t
0.5885880947083548,0.2556298419822369,COVID Wave 3,covid_primary_t
0.6223070926958755,0.28978002976920536,COVID Wave 3,covid_primary_t
0.5917449888511004,0.26956938707660494,COVID Wave 3,covid_primary_t
0.5823677190415966,0.28409867648014503,COVID Wave 3,covid_primary_t
0.5848646421674424,0.29098590994672635,COVID Wave 3,covid_primary_t
0.569859291730389,0.26791791115143715,COVID Wave 3,covid_primary_t
0.6112021963713461,0.2571869888729363,COVID Wave 3,covid_primary_t
0.6423449852047658,0.25256754863155473,COVID Wave 3,covid_primary_t
0.5846632525297704,0.2938557671808003,COVID Wave 3,covid_primary_t
0.638411283932243,0.28072122499236596,COVID Wave 3,covid_primary_t
0.587794158828686,0.288740646043273,COVID Wave 3,covid_primary_t
0.5990742037493673,0.2851525571660459,COVID Wave 3,covid_primary_t
0.5664422018571436,0.2725569250837283,COVID Wave 3,covid_primary_t
0.5954250830686791,0.2876281385359531,COVID Wave 3,covid_primary_t
0.5837819698057262,0.2980589159306263,COVID Wave 3,covid_primary_t
0.6105129362916435,0.27497148850656566,COVID Wave 3,covid_primary_t
0.6084639078575408,0.2826264095506158,COVID Wave 3,covid_primary_t
0.5923617682582859,0.2709182216210566,COVID Wave 3,covid_primary_t
0.5970243821587409,0.26861497437061255,COVID Wave 3,covid_primary_t
0.5633716091271576,0.27139928944207115,COVID Wave 3,covid_primary_t
0.6319193766660146,0.2524736260541196,COVID Wave 3,covid_primary_t
0.6155273642518644,0.2478079664754355,COVID Wave 3,covid_primary_t
0.6121366363885208,0.2681020646191146,COVID Wave 3,covid_primary_t
0.5845596991113894,0.2758709468604232,COVID Wave 3,covid_primary_t
0.6057988752586916,0.25922067170231644,COVID Wave 3,covid_primary_t
0.5770201097243203,0.3024830354559739,COVID Wave 3,covid_primary_t
0.5734631472864715,0.28308527052082544,COVID Wave 3,covid_primary_t
0.597194647985571,0.2871636683594647,COVID Wave 3,covid_primary_t
0.5955534233978426,0.27092492633170034,COVID Wave 3,covid_primary_t
0.6084486071990508,0.24086605494027158,COVID Wave 3,covid_primary_t
0.5840653910145378,0.28016754439137703,COVID Wave 3,covid_primary_t
0.572475636839722,0.28250699090937353,COVID Wave 3,covid_primary_t
0.6018916567625241,0.2763287552184125,COVID Wave 3,covid_primary_t
0.6000916467229032,0.2816313685035865,COVID Wave 3,covid_primary_t
0.6066378098407774,0.28745594459581675,COVID Wave 3,covid_primary_t
0.6011402549337119,0.2643510931571461,COVID Wave 3,covid_primary_t
0.62413318199495,0.2651354838635279,COVID Wave 3,covid_primary_t
0.604583234616822,0.28004510614663924,COVID Wave 3,covid_primary_t
0.6339160913957251,0.2604788165759505,COVID Wave 3,covid_primary_t
0.5578711492730086,0.257954324200409,COVID Wave 3,covid_primary_t
0.5968219172198787,0.2782029307754187,COVID Wave 3,covid_primary_t
0.6120393497492023,0.28703595789030334,COVID Wave 3,covid_primary_t
0.5759111816360941,0.27316471365159456,COVID Wave 3,covid_primary_t
0.5735312626579765,0.2566109394615188,COVID Wave 3,covid_primary_t
0.5558432585681927,0.2750775129859581,COVID Wave 3,covid_primary_t
0.6657240495076302,0.2485582633232254,COVID Wave 3,covid_primary_t
0.626692919395754,0.28544333710714964,COVID Wave 3,covid_primary_t
0.6222208078568217,0.2822332002020608,COVID Wave 3,covid_primary_t
0.6014814014490498,0.2887865879307191,COVID Wave 3,covid_primary_t
0.6239602186769704,0.24830307504693477,COVID Wave 3,covid_primary_t
0.6248225477452996,0.2719635213992137,COVID Wave 3,covid_primary_t
0.6089190148320581,0.26038130048454766,COVID Wave 3,covid_primary_t
0.587996553879812,0.29056566504408043,COVID Wave 3,covid_primary_t
0.5921524384386495,0.28269943192271857,COVID Wave 3,covid_primary_t
0.6342951754593666,0.280198025331832,COVID Wave 3,covid_primary_t
0.5830194235672317,0.2910935105644672,COVID Wave 3,covid_primary_t
0.564260966269563,0.278212954488564,COVID Wave 3,covid_primary_t
0.5888823040853067,0.2671140042686123,COVID Wave 3,covid_primary_t
0.5858327305811323,0.26859952821305555,COVID Wave 3,covid_primary_t
0.5910553376782476,0.2628443399685694,COVID Wave 3,covid_primary_t
0.546156042206898,0.2930270074474838,COVID Wave 3,covid_primary_t
0.6126114136309033,0.2902067715697064,COVID Wave 3,covid_primary_t
0.591161841129205,0.26224466684512215,COVID Wave 3,covid_primary_t
0.6097844874698396,0.302071255549577,COVID Wave 3,covid_primary_t
0.6031283626522229,0.284977211126769,COVID Wave 3,covid_primary_t
0.6376450253368589,0.2741876140377809,COVID Wave 3,covid_primary_t
0.61184266552253,0.2593243630927501,COVID Wave 3,covid_primary_t
0.5979413445321988,0.26733222153556546,COVID Wave 3,covid_primary_t
0.5804326173239246,0.2789723874258121,COVID Wave 3,covid_primary_t
0.6004928351940583,0.2649455198471605,COVID Wave 3,covid_primary_t
0.6051859725441471,0.2566288347187521,COVID Wave 3,covid_primary_t
0.6367015114447244,0.2837673955201323,COVID Wave 3,covid_primary_t
0.6350617512964712,0.30060724539965367,COVID Wave 3,covid_primary_t
0.6251834011400115,0.2864260414264342,COVID Wave 3,covid_primary_t
0.6140423844771348,0.2646904789778019,COVID Wave 3,covid_primary_t
0.6464746063743008,0.262996333574705,COVID Wave 3,covid_primary_t
0.5991245306901456,0.2642756595780701,COVID Wave 3,covid_primary_t
0.6006241437849594,0.2967309330784724,COVID Wave 3,covid_primary_t
0.5955387496226676,0.2726594665886852,COVID Wave 3,covid_primary_t
0.6463050379834889,0.2584125871594265,COVID Wave 3,covid_primary_t
0.5931538871960738,0.3077573687874168,COVID Wave 3,covid_primary_t
0.5694539056779956,0.2771065417878739,COVID Wave 3,covid_primary_t
0.6099707679979586,0.2528322809531248,COVID Wave 3,covid_primary_t
0.6147506412439575,0.2911718056205523,COVID Wave 3,covid_primary_t
0.6082881839217592,0.25984709467186756,COVID Wave 3,covid_primary_t
0.6106206757013317,0.2643355910100218,COVID Wave 3,covid_primary_t
0.6010590853275659,0.2704627309219948,COVID Wave 3,covid_primary_t
0.6091659678722975,0.297090815495299,COVID Wave 3,covid_primary_t
0.5758650123506517,0.28208301974992833,COVID Wave 3,covid_primary_t
0.5828799141723663,0.2964247466446006,COVID Wave 3,covid_primary_t
0.6155326282564542,0.27968262084508705,COVID Wave 3,covid_primary_t
0.5804146404741345,0.2931870757644271,COVID Wave 3,covid_primary_t
0.5729400684480952,0.2914380724364458,COVID Wave 3,covid_primary_t
0.5814431656254464,0.2705233396947171,COVID Wave 3,covid_primary_t
0.605205807240023,0.26917588943504545,COVID Wave 3,covid_primary_t
0.6188126221908596,0.2719212340338921,COVID Wave 3,covid_primary_t
0.6084700886817207,0.27983976381332604,COVID Wave 3,covid_primary_t
0.5711146500211547,0.29197908060902866,COVID Wave 3,covid_primary_t
0.6035786441629951,0.2912657226919869,COVID Wave 3,covid_primary_t
0.6041867708267983,0.25845028078999166,COVID Wave 3,covid_primary_t
0.5659684372593012,0.3001109125568366,COVID Wave 3,covid_primary_t
0.6046964852388607,0.29837754860299015,COVID Wave 3,covid_primary_t
0.6173245693958995,0.25448921366775346,COVID Wave 3,covid_primary_t
0.6051437803562161,0.28778733654621647,COVID Wave 3,covid_primary_t
0.6088854780282307,0.2856036884286909,COVID Wave 3,covid_primary_t
0.6092765263194456,0.26536500179708133,COVID Wave 3,covid_primary_t
0.5796541152912102,0.24961952368615378,COVID Wave 3,covid_primary_t
0.5673815345380774,0.28205064898228055,COVID Wave 3,covid_primary_t
0.5971647359091463,0.25474774720405824,COVID Wave 3,covid_primary_t
0.6087012424039927,0.294107678873249,COVID Wave 3,covid_primary_t
0.5827655461821092,0.2696778062989324,COVID Wave 3,covid_primary_t
0.5910342364978028,0.30330556184660407,COVID Wave 3,covid_primary_t
0.6032713967995869,0.27934747920213543,COVID Wave 3,covid_primary_t
0.5922823216456012,0.3006577393830534,COVID Wave 3,covid_primary_t
0.5808366206965115,0.26456544254140735,COVID Wave 3,covid_primary_t
0.5808357015303872,0.2780344095030123,COVID Wave 3,covid_primary_t
0.6009940376461067,0.277783711240474,COVID Wave 3,covid_primary_t
0.5983099615721883,0.3041003549007151,COVID Wave 3,covid_primary_t
0.6028342221812228,0.27830706316812115,COVID Wave 3,covid_primary_t
0.5641751919654006,0.3015144632975756,COVID Wave 3,covid_primary_t
0.5621333578042453,0.3013330733965353,COVID Wave 3,covid_primary_t
0.5717214292031696,0.2869022082628921,COVID Wave 3,covid_primary_t
0.6066503497073898,0.2644379000339848,COVID Wave 3,covid_primary_t
0.5825722216288827,0.29048372487986085,COVID Wave 3,covid_primary_t
0.6141352221183144,0.2891555173383219,COVID Wave 3,covid_primary_t
0.6148564449332504,0.2778328290962605,COVID Wave 3,covid_primary_t
0.5831204530614259,0.26651879039633697,COVID Wave 3,covid_primary_t
0.6438416595157467,0.2600613632643183,COVID Wave 3,covid_primary_t
0.5974728898425932,0.2737971077159683,COVID Wave 3,covid_primary_t
0.6085156274700454,0.2708663605898093,COVID Wave 3,covid_primary_t
0.5723029732654177,0.28718832989428045,COVID Wave 3,covid_primary_t
0.5803563503038276,0.2719197385533162,COVID Wave 3,covid_primary_t
0.5984022475305659,0.24120325922189179,COVID Wave 3,covid_primary_t
0.6518630876996844,0.2663376187682678,COVID Wave 3,covid_primary_t
0.5911056365023897,0.2774549668773272,COVID Wave 3,covid_primary_t
0.6263256974854334,0.27446604916012174,COVID Wave 3,covid_primary_t
0.6198248319328306,0.2820072965931724,COVID Wave 3,covid_primary_t
0.6048529428170895,0.28863201132621574,COVID Wave 3,covid_primary_t
0.5734005144710479,0.27245683251829844,COVID Wave 3,covid_primary_t
0.5881980380577592,0.2673927651902136,COVID Wave 3,covid_primary_t
0.5732642649348727,0.28113833332860705,COVID Wave 3,covid_primary_t
0.6095016415728057,0.2680748434259421,COVID Wave 3,covid_primary_t
0.6179191820922945,0.29652358089307307,COVID Wave 3,covid_primary_t
0.5808600840330023,0.26775195036598576,COVID Wave 3,covid_primary_t
0.5621935643273337,0.2624933544060871,COVID Wave 3,covid_primary_t
0.5955036893017025,0.28326419588171375,COVID Wave 3,covid_primary_t
0.6084182317377602,0.2795048201566146,COVID Wave 3,covid_primary_t
0.592649525020388,0.281433967253947,COVID Wave 3,covid_primary_t
0.6138952449248656,0.2718729619889148,COVID Wave 3,covid_primary_t
0.5805685891543528,0.2937139757219166,COVID Wave 3,covid_primary_t
0.5969230354437152,0.2656847115357584,COVID Wave 3,covid_primary_t
0.647882886356943,0.27635665744971394,COVID Wave 3,covid_primary_t
0.5824865894397645,0.2756783961692185,COVID Wave 3,covid_primary_t
0.5925971316043224,0.2808179473910931,COVID Wave 3,covid_primary_t
0.5807855184279975,0.2625842184341685,COVID Wave 3,covid_primary_t
0.6139482439069897,0.27834366623805884,COVID Wave 3,covid_primary_t
0.582235964233132,0.3015059943759294,COVID Wave 3,covid_primary_t
0.5604028986791108,0.2955157997302127,COVID Wave 3,covid_primary_t
0.5797601979535183,0.2591669728749717,COVID Wave 3,covid_primary_t
0.6214551443829806,0.28939099773952776,COVID Wave 3,covid_primary_t
0.601089008179249,0.2935663591198733,COVID Wave 3,covid_primary_t
0.5854219956276441,0.29123200946636296,COVID Wave 3,covid_primary_t
0.5961554506594291,0.2640669862867664,COVID Wave 3,covid_primary_t
0.6026299383856519,0.25903729933819175,COVID Wave 3,covid_primary_t
0.6239152073819492,0.27462331468430845,COVID Wave 3,covid_primary_t
0.6115293972787745,0.276097557660508,COVID Wave 3,covid_primary_t
0.5587786142324684,0.30042895580340023,COVID Wave 3,covid_primary_t
0.6048177132148949,0.27757297238603706,COVID Wave 3,covid_primary_t
0.6014784922475671,0.2750160693761312,COVID Wave 3,covid_primary_t
0.5791068457567874,0.27819296674919913,COVID Wave 3,covid_primary_t
0.5805824107858605,0.2874126568408537,COVID Wave 3,covid_primary_t
0.5669963247764097,0.28517781016682375,COVID Wave 3,covid_primary_t
0.5450060612533305,0.27122506227502263,COVID Wave 3,covid_primary_t
0.6245030825405874,0.26207166728467324,COVID Wave 3,covid_primary_t
0.5926081999361519,0.28338249174796054,COVID Wave 3,covid_primary_t
0.5910063829031296,0.2926436662061973,COVID Wave 3,covid_primary_t
0.5832898961389379,0.2790145794814462,COVID Wave 3,covid_primary_t
0.58697535569902,0.32221511399286745,COVID Wave 3,covid_primary_t
0.6002293291700422,0.3010586238491708,COVID Wave 3,covid_primary_t
0.5915444813937817,0.2631467138234601,COVID Wave 3,covid_primary_t
0.5623644939971387,0.28201587206976797,COVID Wave 3,covid_primary_t
0.6189242083609472,0.2721905764811452,COVID Wave 3,covid_primary_t
0.5917308804044872,0.3088669886994753,COVID Wave 3,covid_primary_t
0.6068538969278602,0.2891878648321072,COVID Wave 3,covid_primary_t
0.5907030458341103,0.2767926096976622,COVID Wave 3,covid_primary_t
0.611096145599626,0.2887143415722083,COVID Wave 3,covid_primary_t
0.5491500099867145,0.26717110814037914,COVID Wave 3,covid_primary_t
0.6107291098036123,0.26521130191219067,COVID Wave 3,covid_primary_t
0.6144414691721555,0.24968497442495596,COVID Wave 3,covid_primary_t
0.5925369176064426,0.26598094072886425,COVID Wave 3,covid_primary_t
0.5921432617478772,0.28450053256474495,COVID Wave 3,covid_primary_t
0.5933847675331468,0.2427632721155572,COVID Wave 3,covid_primary_t
0.5913942624083492,0.28163320094512856,COVID Wave 3,covid_primary_t
0.593896318296482,0.2770247992687069,COVID Wave 3,covid_primary_t
0.5766744332171054,0.27309722857876145,COVID Wave 3,covid_primary_t
0.5877012884630981,0.29419155216327186,COVID Wave 3,covid_primary_t
0.6483821184824343,0.27436232337241634,COVID Wave 3,covid_primary_t
0.5606318608251681,0.25616328950914957,COVID Wave 3,covid_primary_t
0.626282042285444,0.26858301618570624,COVID Wave 3,covid_primary_t
0.573983512664034,0.26928394996833244,COVID Wave 3,covid_primary_t
0.6099950604932189,0.2945288049779454,COVID Wave 3,covid_primary_t
0.6066448052640717,0.29852026291491224,COVID Wave 3,covid_primary_t
0.5837496482073766,0.2910081422873718,COVID Wave 3,covid_primary_t
0.5804860394203436,0.2856386003853102,COVID Wave 3,covid_primary_t
0.6049880968837145,0.2742719150107037,COVID Wave 3,covid_primary_t
0.6072693401297748,0.29098578081595605,COVID Wave 3,covid_primary_t
0.6160785477536643,0.2868927115382319,COVID Wave 3,covid_primary_t
0.6188749188286558,0.26197406613313434,COVID Wave 3,covid_primary_t
0.590543130397025,0.2839229315439239,COVID Wave 3,covid_primary_t
0.5953980919751511,0.26168367513883295,COVID Wave 3,covid_primary_t
0.5734878533288501,0.27563222093736517,COVID Wave 3,covid_primary_t
0.6455565028887592,0.25668170943899127,COVID Wave 3,covid_primary_t
0.5715009409503483,0.26211215404333643,COVID Wave 3,covid_primary_t
0.6506368187220986,0.2798209327483733,COVID Wave 3,covid_primary_t
0.5975281367630209,0.2705918654312446,COVID Wave 3,covid_primary_t
0.6032649826275187,0.26423613157024595,COVID Wave 3,covid_primary_t
0.5912838705895235,0.25924478240033605,COVID Wave 3,covid_primary_t
0.6168014858470467,0.2675887065332978,COVID Wave 3,covid_primary_t
0.5785424506284572,0.27006209672736303,COVID Wave 3,covid_primary_t
0.6039300462040234,0.2633751092849091,COVID Wave 3,covid_primary_t
0.5917855529531433,0.2812908738235117,COVID Wave 3,covid_primary_t
0.5472406137123155,0.2736948060867225,COVID Wave 3,covid_primary_t
0.6125465607501068,0.27583147224496335,COVID Wave 3,covid_primary_t
0.6110038900139001,0.26567027601739457,COVID Wave 3,covid_primary_t
0.5966428077500304,0.2731490555399987,COVID Wave 3,covid_primary_t
0.614890556540556,0.2640108446194918,COVID Wave 3,covid_primary_t
0.6091882606257626,0.2612024266276963,COVID Wave 3,covid_primary_t
0.5994058501734297,0.25581868632562976,COVID Wave 3,covid_primary_t
0.6078406661134028,0.2738171216362526,COVID Wave 3,covid_primary_t
0.5940562085030985,0.2914740052191427,COVID Wave 3,covid_primary_t
0.6105497715779806,0.28104343610203897,COVID Wave 3,covid_primary_t
0.5851690338296587,0.27100470182129555,COVID Wave 3,covid_primary_t
0.556635766919305,0.30921375698236286,COVID Wave 3,covid_primary_t
0.6028900883500248,0.2975499461150525,COVID Wave 3,covid_primary_t
0.6345315113151513,0.3070145480125716,COVID Wave 3,covid_primary_t
0.6332873689302592,0.26387284775065173,COVID Wave 3,covid_primary_t
0.6150906365438835,0.27845654850291734,COVID Wave 3,covid_primary_t
0.6023152904144068,0.31001525806151065,COVID Wave 3,covid_primary_t
0.5860402997339382,0.2895341203171249,COVID Wave 3,covid_primary_t
0.5672516559197498,0.2738689210866352,COVID Wave 3,covid_primary_t
0.5948587186617249,0.28966383100852905,COVID Wave 3,covid_primary_t
0.6216656251046926,0.27167208359287953,COVID Wave 3,covid_primary_t
0.5855266491738289,0.2623429917946375,COVID Wave 3,covid_primary_t
0.5665755367397983,0.2862901295614525,COVID Wave 3,covid_primary_t
0.5759186786259224,0.3000654537143165,COVID Wave 3,covid_primary_t
0.6082926814694889,0.2941834123631124,COVID Wave 3,covid_primary_t
0.581073185760675,0.2683125064454503,COVID Wave 3,covid_primary_t
0.5926013034450515,0.2877298407579233,COVID Wave 3,covid_primary_t
0.6327986062306586,0.27540932934577245,COVID Wave 3,covid_primary_t
0.6118329433912946,0.26002695416238986,COVID Wave 3,covid_primary_t
0.5870907941685819,0.2779295607418656,COVID Wave 3,covid_primary_t
0.6049598602329456,0.26769989812350753,COVID Wave 3,covid_primary_t
0.5829434580977112,0.2613487381248333,COVID Wave 3,covid_primary_t
0.6061733298046661,0.27595801429311406,COVID Wave 3,covid_primary_t
0.629988239027635,0.29364073482269304,COVID Wave 3,covid_primary_t
0.613772814228031,0.2814019346901626,COVID Wave 3,covid_primary_t
0.5874628958332405,0.2579208404338325,COVID Wave 3,covid_primary_t
0.6319908131245724,0.2781299584673613,COVID Wave 3,covid_primary_t
0.5715417855659725,0.27380052198637933,COVID Wave 3,covid_primary_t
0.5777039923893998,0.2598132220350816,COVID Wave 3,covid_primary_t
0.5776791839002479,0.28192508198885785,COVID Wave 3,covid_primary_t
0.5766203171835803,0.2890242360424218,COVID Wave 3,covid_primary_t
0.552503511628979,0.2912486935288122,COVID Wave 3,covid_primary_t
0.6041023904825188,0.25777740828078927,COVID Wave 3,covid_primary_t
0.5955332962938229,0.2982745782636253,COVID Wave 3,covid_primary_t
0.5631879747101333,0.29779017464184604,COVID Wave 3,covid_primary_t
0.6289505798165824,0.2826386126999675,COVID Wave 3,covid_primary_t
0.6181456745455716,0.2733784267211431,COVID Wave 3,covid_primary_t
0.5603171983221201,0.279391792316096,COVID Wave 3,covid_primary_t
0.5959309747879877,0.29584623898062956,COVID Wave 3,covid_primary_t
0.5985632560071104,0.3188525351333981,COVID Wave 3,covid_primary_t
0.6171689783886957,0.2771696859598244,COVID Wave 3,covid_primary_t
0.6105362873321829,0.269387318316858,COVID Wave 3,covid_primary_t
0.5921367916071308,0.2791214262645243,COVID Wave 3,covid_primary_t
0.5734243803635448,0.2866506658885192,COVID Wave 3,covid_primary_t
0.6091153218306746,0.26840856057620965,COVID Wave 3,covid_primary_t
0.5623962736226042,0.28788597143325434,COVID Wave 3,covid_primary_t
0.5755335474836063,0.2850850121208034,COVID Wave 3,covid_primary_t
0.5666270004233713,0.25174980363577637,COVID Wave 3,covid_primary_t
0.6342480957324521,0.279644235105206,COVID Wave 3,covid_primary_t
0.5813455501196614,0.2872544379482351,COVID Wave 3,covid_primary_t
0.572303931487068,0.26674384703855647,COVID Wave 3,covid_primary_t
0.6030290816117385,0.2756314304128593,COVID Wave 3,covid_primary_t
0.5851140985178762,0.27963379749679174,COVID Wave 3,covid_primary_t
0.6117827877962781,0.28420369873166096,COVID Wave 3,covid_primary_t
0.5606681676433805,0.2624085594075707,COVID Wave 3,covid_primary_t
0.6168816294292281,0.29027151932297035,COVID Wave 3,covid_primary_t
0.6140575501228518,0.25169665725368323,COVID Wave 3,covid_primary_t
0.5821184776950008,0.2695492285380745,COVID Wave 3,covid_primary_t
0.5766959557119069,0.26561020715650496,COVID Wave 3,covid_primary_t
0.5933712021961288,0.27588621587899365,COVID Wave 3,covid_primary_t
0.6251705839923956,0.26055595197745496,COVID Wave 3,covid_primary_t
0.5695580465237928,0.27891531602952635,COVID Wave 3,covid_primary_t
0.5886401824482606,0.2945082353920173,COVID Wave 3,covid_primary_t
0.5836958442316109,0.27233562286890783,COVID Wave 3,covid_primary_t
0.5844359658024063,0.2576210317520027,COVID Wave 3,covid_primary_t
0.6049336292355677,0.2769536558301673,COVID Wave 3,covid_primary_t
0.5756117426065648,0.2894748272679001,COVID Wave 3,covid_primary_t
0.609450594907412,0.28878750170051043,COVID Wave 3,covid_primary_t
0.594064632631698,0.3062821912011356,COVID Wave 3,covid_primary_t
0.5851449624099815,0.27253253647107145,COVID Wave 3,covid_primary_t
0.6030760324533293,0.2701255834794291,COVID Wave 3,covid_primary_t
0.6224860171933505,0.27251416635044945,COVID Wave 3,covid_primary_t
0.6002803331939596,0.28847165447604417,COVID Wave 3,covid_primary_t
0.6445912560065348,0.2871177968541285,COVID Wave 3,covid_primary_t
0.6179427742897385,0.27092223810831806,COVID Wave 3,covid_primary_t
0.5902985672987251,0.27324761753824267,COVID Wave 3,covid_primary_t
0.5642447073058667,0.2724493941987965,COVID Wave 3,covid_primary_t
0.6447051846029783,0.2540049004641471,COVID Wave 3,covid_primary_t
0.5747295265431882,0.26139473732481877,COVID Wave 3,covid_primary_t
0.5929455881387311,0.2629367091488485,COVID Wave 3,covid_primary_t
0.6625327977352704,0.27825307151137074,COVID Wave 3,covid_primary_t
0.5795888577759489,0.2848606274160583,COVID Wave 3,covid_primary_t
0.6057411814319359,0.2799158630562041,COVID Wave 3,covid_primary_t
0.6375797383541373,0.26720093391725186,COVID Wave 3,covid_primary_t
0.6229652341069193,0.275664205275339,COVID Wave 3,covid_primary_t
0.6175231874420649,0.2767282638772151,COVID Wave 3,covid_primary_t
0.6138277127472663,0.2949021855526649,COVID Wave 3,covid_primary_t
0.5537520828088354,0.28280080093330373,COVID Wave 3,covid_primary_t
0.6413957891897065,0.27249589878104574,COVID Wave 3,covid_primary_t
0.6308647292926038,0.2817692635453613,COVID Wave 3,covid_primary_t
0.5841495410433197,0.27662890723236294,COVID Wave 3,covid_primary_t
0.624029301788561,0.2665036180522041,COVID Wave 3,covid_primary_t
0.6082368519470112,0.2584547812482596,COVID Wave 3,covid_primary_t
0.616600361461777,0.27356799336546533,COVID Wave 3,covid_primary_t
0.5826088991334025,0.2903420529271261,COVID Wave 3,covid_primary_t
0.6119904066997939,0.2656002089836821,COVID Wave 3,covid_primary_t
0.5949871625308545,0.260193988456056,COVID Wave 3,covid_primary_t
0.5863964730734528,0.2631811870338259,COVID Wave 3,covid_primary_t
0.613896061156806,0.26426011980980024,COVID Wave 3,covid_primary_t
0.596584903902341,0.27862094759826683,COVID Wave 3,covid_primary_t
0.6258711341201074,0.2740929303249662,COVID Wave 3,covid_primary_t
0.6141941271363726,0.26739581164655907,COVID Wave 3,covid_primary_t
0.5994883709970189,0.2785091170108446,COVID Wave 3,covid_primary_t
0.5947713267248935,0.28308998706916066,COVID Wave 3,covid_primary_t
0.5731669619046275,0.2978943415989327,COVID Wave 3,covid_primary_t
0.5972953788223196,0.2782660724824634,COVID Wave 3,covid_primary_t
0.6263229754287833,0.2579619800165063,COVID Wave 3,covid_primary_t
0.617475769410323,0.27567816744825036,COVID Wave 3,covid_primary_t
0.617333785814128,0.27453016813961356,COVID Wave 3,covid_primary_t
0.5766613140941693,0.2846748654024406,COVID Wave 3,covid_primary_t
0.5841131779187231,0.2752696813521832,COVID Wave 3,covid_primary_t
0.6134705384784764,0.2621007541120587,COVID Wave 3,covid_primary_t
0.6177362057285019,0.29949732161485465,COVID Wave 3,covid_primary_t
0.5734330621235323,0.26011185863335706,COVID Wave 3,covid_primary_t
0.5847467336499874,0.2714526171339941,COVID Wave 3,covid_primary_t
0.5695152445780709,0.26879441198625587,COVID Wave 3,covid_primary_t
0.6133225849398374,0.2606476885821578,COVID Wave 3,covid_primary_t
0.5653276685037023,0.2804656179466992,COVID Wave 3,covid_primary_t
0.589381867120908,0.2660484257738456,COVID Wave 3,covid_primary_t
0.5876018399291374,0.2612139823284816,COVID Wave 3,covid_primary_t
0.5960045726389807,0.261786964770525,COVID Wave 3,covid_primary_t
0.5805869746005607,0.30554962741073144,COVID Wave 3,covid_primary_t
0.5895897902209444,0.3097085985850774,COVID Wave 3,covid_primary_t
0.60399611128924,0.2783274238184753,COVID Wave 3,covid_primary_t
0.6006031493474652,0.28661759030754297,COVID Wave 3,covid_primary_t
0.6029264272294187,0.27891586396274703,COVID Wave 3,covid_primary_t
0.5733928383717009,0.30399912409196195,COVID Wave 3,covid_primary_t
0.6274478454269865,0.30627413037457074,COVID Wave 3,covid_primary_t
0.6014607691298788,0.29015954971382163,COVID Wave 3,covid_primary_t
0.6155861262357616,0.2594001199783287,COVID Wave 3,covid_primary_t
0.5737636945104522,0.26808927165403407,COVID Wave 3,covid_primary_t
0.5797860360142886,0.29800519981412654,COVID Wave 3,covid_primary_t
0.6203904102855315,0.270381734029842,COVID Wave 3,covid_primary_t
0.5983574101088792,0.289893826959715,COVID Wave 3,covid_primary_t
0.5928723130650522,0.2609715790864026,COVID Wave 3,covid_primary_t
0.6140169142304297,0.26329040250773533,COVID Wave 3,covid_primary_t
0.6043415254058495,0.2694796558572173,COVID Wave 3,covid_primary_t
0.5787301111834755,0.3165396116101058,COVID Wave 3,covid_primary_t
0.6118982536165454,0.2543689954466102,COVID Wave 3,covid_primary_t
0.6048588119107712,0.25811867983786935,COVID Wave 3,covid_primary_t
0.5671601611055859,0.2820368871491067,COVID Wave 3,covid_primary_t
0.60435068883905,0.2830432212626104,COVID Wave 3,covid_primary_t
0.6053772802056838,0.2582725208699456,COVID Wave 3,covid_primary_t
0.5979567535699468,0.299525958851098,COVID Wave 3,covid_primary_t
0.5539496930741235,0.2831982952628045,COVID Wave 3,covid_primary_t
0.5867730060467223,0.26743447752227756,COVID Wave 3,covid_primary_t
0.6019968584647462,0.2736423631079481,COVID Wave 3,covid_primary_t
0.5608191233814703,0.2794815508478924,COVID Wave 3,covid_primary_t
