t,period,dataset,kt,kt_upper,kt_lower,Rt,Rt_upper,Rt_lower
2020-02-10,COVID Wave 1,primary,1.1031734131983653,10.009741286234327,0.3315844825401989,0.7204071812363932,1.1051137428024238,0.42100296932930625
2020-02-11,COVID Wave 1,primary,0.883201323915273,5.3640117399947655,0.24811490127705604,0.7165358815666236,1.1666184577977234,0.38889864238807353
2020-02-12,COVID Wave 1,primary,0.6243561732500214,6.122203295122143,0.15000339702659546,0.7127297379056269,1.21448433841941,0.2857388127298195
2020-02-13,COVID Wave 1,primary,0.5472825144634167,3.6878954504826527,0.13689435131611902,0.6538873928041667,1.133168811435206,0.2667024050458809
2020-02-14,COVID Wave 1,primary,0.5340487784676906,1.694385788828487,0.07851189773201514,0.36140258466758507,0.6665872445057268,0.16663446701709456
2020-02-15,COVID Wave 1,primary,0.5340487784676906,1.694385788828487,0.07851189773201514,0.3712988994108167,0.583364816126841,0.16663446701709456
2020-02-16,COVID Wave 1,primary,0.6447150954917897,4.804176907681223,0.08714818657816292,0.39158769508848773,0.7272191250277289,0.18175392491488318
2020-02-17,COVID Wave 1,primary,0.39784861501569213,2.5327547466365514,0.08709740697129478,0.5935840874268579,1.1813677039428252,0.27278644126163387
2020-02-18,COVID Wave 1,primary,0.4692780945897085,3.1661131663650437,0.0978238505542205,0.6700144844405217,1.1999377315440753,0.2999797397898775
2020-02-19,COVID Wave 1,primary,0.5721999527155792,5.338502570722455,0.1116419588637621,0.7113372770777501,1.333442234766486,0.3334012925460167
2020-02-20,COVID Wave 1,primary,0.3038199638114745,2.8743680869714447,0.08000082773990004,0.6897198541283607,1.2499678236190204,0.3748418816576987
2020-02-21,COVID Wave 1,primary,0.21994167360815803,1.1176533118235255,0.06129194167741784,0.5640280464184039,1.0002619273967275,0.2999955933729783
2020-02-22,COVID Wave 1,primary,0.19327406896644364,1.1177597094707958,0.05488104432914853,0.5054560121903825,0.909020075834515,0.2727939407983543
2020-02-23,COVID Wave 1,primary,0.19327406896644364,1.1177597094707958,0.05488104432914853,0.5101149000985807,0.909020075834515,0.2727939407983543
2020-02-24,COVID Wave 1,primary,0.3689051370074937,1.7503392345586801,0.04541579836728177,0.5003783189446078,0.8463220365258082,0.23074184313777796
2020-02-25,COVID Wave 1,primary,0.4171800779562015,2.224426580490337,0.04971673611031773,0.5367520468467102,0.9165409091952006,0.24998469646364765
2020-02-26,COVID Wave 1,primary,0.7756604132037646,5.204394776341873,0.1555300037479819,0.5702058488972251,0.9231420054232071,0.30745949749281354
2020-02-27,COVID Wave 1,primary,0.7861879980810874,4.487554129605482,0.1588995189927442,0.6354803028675502,1.0256719392021931,0.3588502180598311
2020-02-28,COVID Wave 1,primary,0.7967155829584104,3.770713482869092,0.16226903423750655,0.7007547568378752,1.1282018729811791,0.4102409386268486
2020-02-29,COVID Wave 1,primary,0.8072431678357332,3.053872836132701,0.16563854948226886,0.7660292108082003,1.2307318067601651,0.4616316591938661
2020-03-01,COVID Wave 1,primary,0.8678086996670891,3.2707571302990415,0.27558489444299383,0.8164903328910449,1.3334309670274782,0.4995541057292817
2020-03-02,COVID Wave 1,primary,1.0526080046167627,4.5533909816966185,0.3113222118917795,0.8962636667557075,1.404556951093113,0.5454346082344208
2020-03-03,COVID Wave 1,primary,1.443587632497834,8.185557708041742,0.3452735128394889,0.9803525103082763,1.5832531050166656,0.49997395403766015
2020-03-04,COVID Wave 1,primary,0.9003274341506219,7.455691210379955,0.3527317015601901,1.8333478164574113,3.0716709438908865,0.8570743885311879
2020-03-05,COVID Wave 1,primary,0.9029344295090085,5.85362864804089,0.34883918062491565,1.868529553659133,3.142658113403238,0.92847644696677
2020-03-06,COVID Wave 1,primary,1.085914265013584,4.629332279068832,0.45149406472862336,1.9691689873894616,3.055477580756906,1.1110571949034977
2020-03-07,COVID Wave 1,primary,0.8245497824050174,3.320444983845607,0.3587932258462083,1.889407249692851,2.9441485052625307,1.0555024739066035
2020-03-08,COVID Wave 1,primary,0.8463578126248832,2.701195445803675,0.39752027313713045,1.623404744511037,2.4161345588837495,0.9581292551991296
2020-03-09,COVID Wave 1,primary,0.6537813608530623,2.194334883238293,0.30828465365975133,1.29716334063344,1.9065424944023508,0.7498304612666467
2020-03-10,COVID Wave 1,primary,0.5581854637920391,1.848153879178592,0.2634350098497942,1.0957779575568358,1.6666801672534115,0.611140714811257
2020-03-11,COVID Wave 1,primary,0.4667283422586013,1.3482059551197527,0.24312786042168538,0.9124990320027091,1.399999529835406,0.5263503231880967
2020-03-12,COVID Wave 1,primary,0.4119632274815212,1.0695744977120631,0.2065244824353093,0.8212470909586576,1.2642028483579892,0.4530503122437039
2020-03-13,COVID Wave 1,primary,0.3862472638341021,1.0641085468284712,0.19381996758055806,0.8251838648584258,1.215785587202574,0.4510627997782169
2020-03-14,COVID Wave 1,primary,0.6921451172567301,2.4040306548144006,0.2893693912673708,0.5914570099717206,0.8390449263134833,0.37504867395136915
2020-03-15,COVID Wave 1,primary,1.3591205146845162,9.401122744139673,0.45292653013125317,0.44661925587260337,0.6272396524479882,0.28843755163435336
2020-03-16,COVID Wave 1,primary,0.622021733154303,2.8164849190731234,0.2206605964131077,0.4047017226126809,0.5799493394342112,0.23999177906040353
2020-03-17,COVID Wave 1,primary,0.7260933111001515,2.696738211226159,0.3170484943249436,0.6382263540960295,0.8909359144754267,0.418157305229791
2020-03-18,COVID Wave 1,primary,0.8164903924023359,2.914596815340282,0.4071858308651134,0.7575737640801138,1.061930045765395,0.5000445635126448
2020-03-19,COVID Wave 1,primary,0.8541964335025696,2.6275656760847754,0.42363474977598287,0.8548469161091513,1.2075622459633188,0.5707839078162948
2020-03-20,COVID Wave 1,primary,1.1803934652491799,4.9357978051594085,0.566544986914088,0.8836884528137577,1.1638098532642351,0.6294910993699422
2020-03-21,COVID Wave 1,primary,0.9729627714037521,3.7779783984532926,0.48709478973174797,0.7687691357685719,1.0461458447024121,0.5231255997479808
2020-03-22,COVID Wave 1,primary,1.0712222469523174,3.784436115950921,0.5026291448743211,0.7876629273039503,1.0689739466777999,0.5516612241290401
2020-03-23,COVID Wave 1,primary,0.7826805317084804,7.495143084921963,0.3382828416929642,0.49756346767225146,0.7049117747382627,0.3115089620484317
2020-03-24,COVID Wave 1,primary,1.5558558530470097,22.224291973235744,0.3570889580098998,0.2812834589288078,0.40360108617727825,0.15791276731666942
2020-03-25,COVID Wave 1,primary,1.2870733634737368,10.644987696451583,0.3791094673972141,0.2696850335133482,0.38980286059416425,0.1694791908210259
2020-03-26,COVID Wave 1,primary,0.8308282182003008,5.442138375707522,0.25858091123362204,0.24330843905136787,0.36203499901849634,0.1379457831457176
2020-03-27,COVID Wave 1,primary,0.7239538920754293,21.960579429433075,0.1368266234631122,0.16735840115798345,0.25004177321214716,0.09614847959447421
2020-03-28,COVID Wave 1,primary,0.5955588078272459,15.196827263248469,0.11124929947739545,0.15931668618158806,0.24309617778919088,0.08492850668685134
2020-03-29,COVID Wave 1,primary,0.46716372357906255,8.433075097063861,0.0856719754916787,0.1512749712051927,0.23615058236623457,0.07370853377922847
2020-03-30,COVID Wave 1,primary,0.33876863933087914,1.6693229308792557,0.06009465150596194,0.14323325622879732,0.2292049869432783,0.062488560871605585
2020-03-31,COVID Wave 1,primary,0.3352263427747998,1.7084404875364265,0.06311331991893998,0.15072936172965296,0.24245445635427396,0.06627367167121215
2020-04-01,COVID Wave 1,primary,0.33168404621872044,1.7475580441935976,0.06613198833191802,0.1582254672305086,0.2557039257652696,0.0700587824708187
2020-04-02,COVID Wave 1,primary,0.32814174966264115,1.7866756008507685,0.06915065674489607,0.16572157273136423,0.26895339517626526,0.07384389327042526
2020-04-03,COVID Wave 1,primary,0.3245994531065618,1.8257931575079396,0.07216932515787411,0.1732176782322199,0.28220286458726096,0.07762900407003182
2020-04-04,COVID Wave 1,primary,0.32105715655048245,1.8649107141651105,0.07518799357085215,0.18071378373307553,0.2954523339982566,0.08141411486963837
2020-04-05,COVID Wave 1,primary,0.3175148599944031,1.9040282708222815,0.0782066619838302,0.18820988923393117,0.30870180340925224,0.08519922566924493
2020-04-06,COVID Wave 1,primary,0.31397256343832375,1.9431458274794524,0.08122533039680824,0.1957059947347868,0.32195127282024794,0.08898433646885148
2020-04-07,COVID Wave 1,primary,0.3104302668822444,1.9822633841366235,0.08424399880978628,0.20320210023564245,0.33520074223124363,0.09276944726845804
2020-04-08,COVID Wave 1,primary,0.3068879703261651,2.0213809407937946,0.08726266722276432,0.2106982057364981,0.34845021164223927,0.0965545580680646
2020-04-09,COVID Wave 1,primary,0.30334567377008576,2.0604984974509652,0.09028133563574237,0.21819431123735372,0.3616996810532349,0.10033966886767115
2020-04-10,COVID Wave 1,primary,0.2998033772140064,2.0996160541081363,0.09330000404872041,0.2256904167382094,0.3749491504642306,0.1041247796672777
2020-06-25,COVID Wave 2,primary,3.0569779958579284,22.206720405103354,0.9394201132507756,1.7545995431634607,2.4001053612284586,1.0668447327057093
2020-06-26,COVID Wave 2,primary,5.554361706695932,42.55020480664403,1.5257311959915771,1.704187249847455,2.1739061635931938,1.2607634636244325
2020-06-27,COVID Wave 2,primary,3.5786650668158293,24.84517249097258,1.239988687850278,1.4404246766098316,1.8491135097443672,1.0611586437064342
2020-06-28,COVID Wave 2,primary,3.3341833687884455,17.838118121050407,1.367032879958126,1.3936213853846455,1.7331136928096897,1.0887591761967452
2020-06-29,COVID Wave 2,primary,1.5848891183182703,4.201437638227171,0.8793242621670753,1.368778780147611,1.7543358482515772,1.0279938128175035
2020-06-30,COVID Wave 2,primary,1.631530382177595,4.433663221555411,0.8650675151941031,1.373457478218027,1.7365751792599433,1.035183866021697
2020-07-01,COVID Wave 2,primary,1.470279944932661,3.8826803321001604,0.7805659306391572,1.3331475021604648,1.7140968023357561,0.981398832344405
2020-07-02,COVID Wave 2,primary,1.222222198960082,2.6634794345330475,0.723881978343738,1.2517356158778967,1.5539777028234962,0.9460918519988828
2020-07-03,COVID Wave 2,primary,1.4280314978890636,3.2491180443621506,0.7692504770597954,1.25464552449048,1.5736914707047762,0.955855364902985
2020-07-04,COVID Wave 2,primary,0.9751127616136921,1.7494803870060274,0.6165038632608634,1.1377226633704787,1.3936123921619314,0.8934545787843389
2020-07-05,COVID Wave 2,primary,0.7976376077920176,1.3097083138418804,0.5307303675951027,1.147493204922848,1.3759252884914626,0.9315042470456484
2020-07-06,COVID Wave 2,primary,0.7614601917994355,1.1334074065871689,0.515001930135812,1.0883881269005455,1.3050448105950199,0.8896684645683927
2020-07-07,COVID Wave 2,primary,0.8443586361815885,1.2883513404924718,0.6008911630631181,0.9889856848713131,1.15650551240892,0.8325168236291155
2020-07-08,COVID Wave 2,primary,0.620732522481235,0.8598293526779455,0.4500720703417912,0.8482754392770608,0.9952833622381222,0.7074191807257338
2020-07-09,COVID Wave 2,primary,0.5899849366977464,0.8333990870593307,0.42705747662697136,0.7960245200636058,0.9352741882013056,0.6680810075188457
2020-07-10,COVID Wave 2,primary,0.604792497981462,0.8483928229526204,0.44119513865875287,0.7275052514663584,0.8434457170445068,0.6189942822581684
2020-07-11,COVID Wave 2,primary,0.5603048349903474,0.789074778562231,0.4068586197897692,0.6521489536208349,0.7646346091709215,0.5416288381983239
2020-07-12,COVID Wave 2,primary,0.4596773651754387,0.6154295005351831,0.35722543358687897,0.690807435722515,0.7987434772912668,0.5845371631227065
2020-07-13,COVID Wave 2,primary,0.49303171741808266,0.6686255702506809,0.3741577275252477,0.7346372888949313,0.8543423172562392,0.6384878462644455
2020-07-14,COVID Wave 2,primary,0.4974520963470487,0.6663478691397101,0.37909322898694076,0.7007195671977747,0.8036128546849008,0.6029888953048784
2020-07-15,COVID Wave 2,primary,0.49376303495949353,0.6692968120650535,0.3831736410864165,0.6754224287366764,0.7722968704563424,0.580469215566098
2020-07-16,COVID Wave 2,primary,0.4592368460573083,0.5996945121215986,0.3552797629186064,0.7022357542656913,0.8067012184322708,0.5999827404363735
2020-07-17,COVID Wave 2,primary,0.4689359002272654,0.6265013866273471,0.36287291072305694,0.6201956525393122,0.7152185664991803,0.5376462108948709
2020-07-18,COVID Wave 2,primary,0.41754908386122547,0.5450932239366715,0.3310778761032928,0.6147655444759655,0.7045455540471226,0.5306911478126755
2020-07-19,COVID Wave 2,primary,0.3743808010065382,0.47260906695764354,0.2969887438206147,0.6187842788431213,0.7134138327592631,0.5310541710201077
2020-07-20,COVID Wave 2,primary,0.36843473500257734,0.4679367408886421,0.2951294751457165,0.6031483954633233,0.68877831692574,0.5197959719083958
2020-07-21,COVID Wave 2,primary,0.36323716978071563,0.4626526983215073,0.29250772980580175,0.548365866971043,0.6257071978769856,0.4670537306829832
2020-07-22,COVID Wave 2,primary,0.30088693729599636,0.379787961460623,0.2385199737935915,0.501658161408022,0.5875912333870258,0.4219394709799161
2020-07-23,COVID Wave 2,primary,0.2818107843871019,0.37972020946823554,0.21640332635962026,0.4236412819625905,0.4999106555089519,0.3476697563974898
2020-07-24,COVID Wave 2,primary,0.2734105178102015,0.3665289997297508,0.20442863199459244,0.37250968294738934,0.4395376726655894,0.31091908582028566
2020-07-25,COVID Wave 2,primary,0.21722396277883943,0.29813636319615444,0.16539479212822955,0.34498013468016975,0.412403332090112,0.27990497962845573
2020-07-26,COVID Wave 2,primary,0.18461680655761772,0.25674019295032857,0.13599651930873496,0.3142652257158151,0.38534679936565797,0.24594106460768966
2020-07-27,COVID Wave 2,primary,0.2336906132122904,0.31552138961113496,0.16894050434170735,0.36042651868399095,0.4315199444801473,0.2867843650760556
2020-07-28,COVID Wave 2,primary,0.21346392259278993,0.3116732652820549,0.1495971594311032,0.36586654736349083,0.4594160231472697,0.28328682990463777
2020-07-29,COVID Wave 2,primary,0.20280564243525756,0.30362298414047323,0.14071547744574414,0.3565921391819174,0.45191357909427265,0.27113829405493406
2020-07-30,COVID Wave 2,primary,0.23943574945993676,0.3698262036328924,0.1559945366615815,0.36138784115289024,0.45981194991199537,0.27474890493562176
2020-07-31,COVID Wave 2,primary,0.2162807443854557,0.3404509399872547,0.14469787396964262,0.38558229031156654,0.49836526239583645,0.2860322982612777
2020-08-01,COVID Wave 2,primary,0.1917649801939241,0.2827548097019454,0.13104768832692718,0.40225778330212597,0.5196769208033197,0.2989809941093418
2020-08-02,COVID Wave 2,primary,0.2626322672481706,0.39176726036625376,0.18766725403575485,0.39057786229839053,0.4940601527167955,0.2995765189607174
2020-08-03,COVID Wave 2,primary,0.2736289895234105,0.4088284922071009,0.194605234061306,0.472298037688279,0.5883736952192185,0.362812670290005
2020-08-04,COVID Wave 2,primary,0.24078233550504746,0.3386068985282217,0.17210282226453083,0.5026498614384579,0.6130865348733703,0.3913353536609835
2020-08-05,COVID Wave 2,primary,0.29779599131408463,0.42915224862013895,0.20713520295307897,0.4950089990349231,0.6160487880848825,0.3839315519546711
2020-08-06,COVID Wave 2,primary,0.24352067912086311,0.36256635156491773,0.16411808128427358,0.42909135763129314,0.5423999911247989,0.3134076752923016
2020-08-07,COVID Wave 2,primary,0.1783576589401193,0.2700629560547424,0.12161533922242596,0.41826732624386725,0.5464272292815752,0.2972237450926289
2020-08-08,COVID Wave 2,primary,0.17710989580356368,0.28350835447598116,0.1146708224272221,0.3375991160356349,0.4528481454325058,0.2353286893677642
2020-08-09,COVID Wave 2,primary,0.13906213252655555,0.2235962802583149,0.07983390747070945,0.2614883562874712,0.3732134949405271,0.16454016502394633
2020-08-10,COVID Wave 2,primary,0.12607061920498544,0.18845895309738586,0.07889267325505749,0.31574807976457475,0.4321593879363707,0.2095222788357561
2020-08-11,COVID Wave 2,primary,0.14620253900586236,0.22783115528219838,0.09203793368269383,0.3425252156382492,0.47027904327689884,0.23129550005644328
2020-08-12,COVID Wave 2,primary,0.13897008113241893,0.22887887787270073,0.07914110634832798,0.3224679458369737,0.4610100308182568,0.19127849673478448
2020-08-13,COVID Wave 2,primary,0.14169907771019394,0.24016430337405076,0.07924885151548088,0.33345068922686966,0.4733127835854082,0.20533307124894545
2020-08-14,COVID Wave 2,primary,0.17114352773550817,0.28383218178206165,0.08845789579337844,0.356598335997877,0.5157694604197877,0.2105639046298491
2020-08-15,COVID Wave 2,primary,0.2232757684873652,0.42632127559054495,0.11545967688563973,0.32824453396340264,0.4684274788876334,0.18986355022800028
2020-08-16,COVID Wave 2,primary,0.22248836427403862,0.500954503376997,0.10548040813852788,0.35035558748763657,0.5349825439575412,0.18316394692215854
2020-08-17,COVID Wave 2,primary,0.3170447601574955,0.6818411602178078,0.1610579728715651,0.4200257545948824,0.6054506660851063,0.25350846151384043
2020-08-18,COVID Wave 2,primary,0.33468509223659526,0.8515986681308443,0.16574232201574718,0.5334073721756794,0.7812133428413166,0.3124924611619475
2020-08-19,COVID Wave 2,primary,0.3213608961619623,0.8000149033441892,0.15529256208821088,0.5471013681824507,0.8199105763890069,0.3115630189612089
2020-08-20,COVID Wave 2,primary,0.19548283962619653,0.42833949451218745,0.0902277166020333,0.46060095767495124,0.7270896358414997,0.23630351494700727
2020-08-21,COVID Wave 2,primary,0.20374769472532417,0.7390692808234794,0.07238914451789105,0.35670030838339223,0.57992047948937675,0.16002793029635642
2020-08-22,COVID Wave 2,primary,0.18405874308716128,1.2730451755847219,0.06508333090012258,0.29577468838504456,0.5282763006478646,0.11319363653092487
2020-08-23,COVID Wave 2,primary,0.14402169840576495,0.37025168715859924,0.05080430262376112,0.18029018493519008,0.3035474822215869,0.08927582296264576
2020-08-24,COVID Wave 2,primary,0.31986199491789946,1.3076598885363815,0.12411834785553683,0.2729089029916092,0.43133022980735597,0.1372480371510404
2020-08-25,COVID Wave 2,primary,0.32068800690671906,1.097353584595659,0.1333604035418386,0.34900240227869883,0.540310479101961,0.18791291240649038
2020-08-26,COVID Wave 2,primary,0.32151401889553866,0.8870472806549363,0.14260245922814033,0.42509590156578847,0.6492907283965659,0.23857778766194038
2020-08-27,COVID Wave 2,primary,0.37637167791805626,1.2910778465704413,0.16316153170261663,0.4703676950870278,0.7060044600900726,0.27445414717813876
2020-08-28,COVID Wave 2,primary,0.2680298114719648,0.7006133985777152,0.12196965180685529,0.41107382769263745,0.6363147194831027,0.2181715160548395
2020-08-29,COVID Wave 2,primary,0.2971458825564159,0.7755341947394304,0.13881568031151947,0.4807862791554758,0.7200096824109743,0.26003534918752813
2020-08-30,COVID Wave 2,primary,0.33895660143332623,0.8249808837968133,0.1653655947582186,0.5728816981235788,0.8508455881099788,0.3313681633921649
2020-08-31,COVID Wave 2,primary,0.3807673203102366,0.8744275728541964,0.1919155092049177,0.6649771170916818,0.9816814938089833,0.4027009775968017
2020-09-01,COVID Wave 2,primary,0.2589652673041817,0.6000844284002957,0.12189950433145973,0.5954097228355989,0.9200719884891266,0.31995201677013374
2020-09-02,COVID Wave 2,primary,0.24609077484077285,0.5636406425319885,0.12661792865425214,0.587607272284341,0.9229183213811557,0.30768658812350375
2020-09-03,COVID Wave 2,primary,0.250931719530504,0.48575516175062977,0.12149235538510013,0.670118912478897,0.9999836283029597,0.37732630152241725
2020-09-04,COVID Wave 2,primary,0.2383448029343085,0.5297057696270416,0.10883532435113671,0.5579611501694884,0.8394506033421907,0.28001348416124355
2020-09-05,COVID Wave 2,primary,0.23735686805281014,0.54568659025584,0.1224221819757734,0.5619787081913126,0.8491354612006721,0.3019320762407547
2020-09-06,COVID Wave 2,primary,0.2992374386377691,0.6936892603111574,0.13073972388130178,0.621079048726278,0.9573627635960434,0.34035035114727974
2020-09-07,COVID Wave 2,primary,0.24970299686896796,0.5855143584983934,0.1035595091462041,0.5720455073659695,0.9112584206543614,0.2888748017332371
2020-09-08,COVID Wave 2,primary,0.25738639534891017,0.5321685028377623,0.11814770648240024,0.5474572111351104,0.8044112899104535,0.30428606743241804
2020-09-09,COVID Wave 2,primary,0.16808318062059519,0.33406521353874635,0.06772339461022256,0.4809549881661903,0.7619611827549276,0.23804860118099333
2020-09-10,COVID Wave 2,primary,0.13002127831875054,0.27117052659651697,0.0490396699324383,0.46557351121182605,0.7499165767544065,0.20000454106327267
2020-09-11,COVID Wave 2,primary,0.14934833767230116,0.3129166219152988,0.053607350284149285,0.5126420984659065,0.8110020998091355,0.21623810357507967
2020-09-12,COVID Wave 2,primary,0.1158878194113594,0.27619824893434264,0.03468826082929427,0.3958764297970656,0.6969219393757344,0.1515385017130381
2020-09-13,COVID Wave 2,primary,0.08598783483707598,0.19931723274217444,0.026405610112738852,0.3481410985465897,0.624998206093735,0.12487872790539992
2020-09-14,COVID Wave 2,primary,0.1340069551499869,0.3539419790708447,0.04295358615408382,0.3825471450911269,0.7096731342441887,0.12900663790139053
2020-09-15,COVID Wave 2,primary,0.14784343250539222,0.3924394792094704,0.04600855008380139,0.46239337101331,0.8694863649358011,0.17389509176379492
2020-09-16,COVID Wave 2,primary,0.11127510228635726,0.2983640452828858,0.025523888404916567,0.4188983531512753,0.817997749796507,0.1364149959280574
2020-09-17,COVID Wave 2,primary,0.10586181567783876,0.26632210501051223,0.026833702227773256,0.7717550659278092,1.4765839130243892,0.19043886457480086
2020-09-18,COVID Wave 2,primary,0.08729466815966713,0.20579000740050574,0.015160090667645704,0.6265365819702778,1.2857927656612769,0.16190619701133974
2020-09-19,COVID Wave 2,primary,0.1308093510092923,0.38670098689896554,0.0419623748098625,0.7292180202975326,1.450037856833558,0.19997203761214036
2020-09-20,COVID Wave 2,primary,0.21867270750826373,1.1145632583306693,0.04870490752546474,0.8713319783741182,1.6669889662897222,0.3332697426123456
2020-09-21,COVID Wave 2,primary,0.2345741685847479,0.937845152780336,0.07413412237345914,0.9141610273217834,1.7266105866841852,0.2940921909171149
2020-09-22,COVID Wave 2,primary,0.2879466018710481,1.4148130711780211,0.09803804825381798,0.8696981547195359,1.626010160111815,0.31573108788748183
2020-09-23,COVID Wave 2,primary,0.39224052762213346,1.2736471064737314,0.12901362364170899,1.110021868231344,1.9442540203721643,0.44451984107447357
2020-09-24,COVID Wave 2,primary,0.26871449770117556,0.5927469900182839,0.10376231302421011,1.133003876784892,1.8335121087879085,0.4584495545245642
2020-09-25,COVID Wave 2,primary,0.3621941888742834,0.8466901605799221,0.16376576999308418,0.9643994685373202,1.5151001737567023,0.48477917197063736
2020-09-26,COVID Wave 2,primary,0.3481027463983021,0.9454132715933136,0.16438687331045032,0.9105866667580318,1.3804567455413566,0.48653404612945056
2020-09-27,COVID Wave 2,primary,0.4224700558692736,1.0366996664204087,0.1896864811369528,0.7005147460398294,1.0538991841682859,0.3783876783911001
2020-09-28,COVID Wave 2,primary,0.36156579339815575,1.1403931287817421,0.156390403439222,0.6043827312832534,0.9209913020842403,0.3158020268832611
2020-09-29,COVID Wave 2,primary,0.351122881037929,1.0842823629485956,0.15304381672837758,0.6024995315137979,0.9186938109080952,0.31361387657223183
2020-09-30,COVID Wave 2,primary,0.3406799686777022,1.0281715971154488,0.14969723001753316,0.6006163317443424,0.9163963197319501,0.31142572626120263
2020-10-01,COVID Wave 2,primary,0.33023705631747546,0.9720608312823023,0.14635064330668873,0.5987331319748869,0.914098828555805,0.30923757595017337
2020-10-02,COVID Wave 2,primary,0.3197941439572487,0.9159500654491556,0.1430040565958443,0.5968499322054314,0.91180133737966,0.3070494256391441
2020-10-03,COVID Wave 2,primary,0.30935123159702194,0.8598392996160089,0.13965746988499989,0.5949667324359759,0.9095038462035149,0.3048612753281149
2020-10-04,COVID Wave 2,primary,0.29890831923679523,0.8037285337828624,0.1363108831741555,0.5930835326665205,0.9072063550273697,0.30267312501708565
2020-10-05,COVID Wave 2,primary,0.28846540687656846,0.7476177679497156,0.13296429646331107,0.591200332897065,0.9049088638512246,0.30048497470605645
2020-10-06,COVID Wave 2,primary,0.2780224945163417,0.691507002116569,0.12961770975246664,0.5893171331276095,0.9026113726750795,0.2982968243950272
2020-10-07,COVID Wave 2,primary,0.26757958215611494,0.6353962362834222,0.12627112304162222,0.587433933358154,0.9003138814989344,0.29610867408399794
2020-10-08,COVID Wave 2,primary,0.2571366697958882,0.5792854704502757,0.1229245363307778,0.5855507335886985,0.8980163903227893,0.29392052377296873
2020-10-09,COVID Wave 2,primary,0.2466937574356614,0.523174704617129,0.11957794961993337,0.583667533819243,0.8957188991466443,0.2917323734619395
2020-10-30,COVID Wave 3,primary,0.8659997487741389,5.1158719180270325,0.3008038540244944,0.6495073440528939,0.9999100788640815,0.37033111591988477
2020-10-31,COVID Wave 3,primary,0.5510245081282561,3.107090960565344,0.18564850218320675,0.5619166780283337,0.8964702921936574,0.2758402557273041
2020-11-01,COVID Wave 3,primary,0.42141523767345035,1.7882873249821252,0.15105941374942497,0.48209163545226563,0.7667403797762437,0.233329309219522
2020-11-02,COVID Wave 3,primary,0.3861677839346262,1.3485135556517487,0.14075687239960333,0.4478745038968184,0.718788183878394,0.21871461766564843
2020-11-03,COVID Wave 3,primary,0.6865381188367053,3.5026386086417842,0.2206398999575297,0.5214658725103041,0.812434600369716,0.3124438521241398
2020-11-04,COVID Wave 3,primary,0.8468995671889059,3.984049269580143,0.30038929244468754,0.5477872205616819,0.8332871700170124,0.3056108859041276
2020-11-05,COVID Wave 3,primary,0.859756407006764,4.022847144712458,0.3408170806622691,0.5908733189129003,0.8462942276300833,0.35897585730665715
2020-11-06,COVID Wave 3,primary,1.6967366425995134,10.477174423268725,0.6053312024589309,0.6712169008279989,0.9090744395740441,0.45451927417979643
2020-11-07,COVID Wave 3,primary,0.8109769597285073,9.133771118825331,0.4025971135701927,1.1070796629452724,1.6205771593886227,0.6734202641701289
2020-11-08,COVID Wave 3,primary,0.9000120971558057,16.347333832593332,0.41853587317716606,1.0207064569262507,1.4829217293883945,0.6551426532483946
2020-11-09,COVID Wave 3,primary,0.8534797929460188,12.298506090543935,0.4044281404120561,1.0477127237795882,1.5576602309945922,0.6345772145113051
2020-11-10,COVID Wave 3,primary,1.2304352452967897,13.256998409650436,0.6049905472551236,1.1568441816989985,1.5780784950299296,0.8207948881525476
2020-11-11,COVID Wave 3,primary,1.3291737247736415,14.850518369614278,0.673109234832711,1.2731492861851168,1.7366504925812059,0.9123892118695021
2020-11-12,COVID Wave 3,primary,1.3827120359213847,17.11821006980244,0.6708363387252251,1.383766805246048,1.902615708312338,0.9609290148973811
2020-11-13,COVID Wave 3,primary,1.8337450883836701,16.45391422047934,0.9332315066979349,1.3683036137423732,1.7426911631229052,1.0454097652747805
2020-11-14,COVID Wave 3,primary,1.1907501649720338,3.0597739379521256,0.7272267731076261,1.554850431223389,2.010280220384483,1.1683757470966563
2020-11-15,COVID Wave 3,primary,1.1927791599849078,3.7216792754932704,0.6673909759826807,1.2573388827553806,1.5736991492744055,0.9836437768408637
2020-11-16,COVID Wave 3,primary,0.9783658008688265,1.9053806066838517,0.6282047018968523,1.3384618659817102,1.6369548152504478,1.0684199958637544
2020-11-17,COVID Wave 3,primary,0.9268949617083696,1.7331420392399173,0.5928803332889866,1.227534351134567,1.497169133654679,0.9945197169546283
2020-11-18,COVID Wave 3,primary,0.7059285909251851,1.0693330376046235,0.5110831674733599,1.1322815747737343,1.3406642372566258,0.9475800084416196
2020-11-19,COVID Wave 3,primary,0.4683168963949996,0.6921742122056118,0.3352599236143147,0.9932865545585909,1.2095157144800015,0.7904204241169043
2020-11-20,COVID Wave 3,primary,0.42967934784138406,0.6329282802650175,0.3015978752099147,0.9111386316211508,1.1153947083281972,0.7212798005013515
2020-11-21,COVID Wave 3,primary,0.41638223027813115,0.6240178886506833,0.29223091419677966,0.8203529966973828,1.0129062893548704,0.6695760705646748
2020-11-22,COVID Wave 3,primary,0.3319514805144212,0.48770643257855,0.23881452128555447,0.7268590493185161,0.911889166522389,0.5762262718731213
2020-11-23,COVID Wave 3,primary,0.31163109094990327,0.487722543899096,0.21844053199984492,0.6011209395995298,0.7594936915101237,0.46082743763525896
