t_start,t_end,window,k_input,Rc,Rc_lower,Rc_upper,kc,kc_lower,kc_upper,window_t,t
40,40,daily,0.5,2.044879982415798,1.087717836217691,3.265215335831261,0.5334894297361367,0.2910361817570291,1.2778117075704643,1,40
40,47,weekly,0.5,2.001046449243898,1.722609354058661,2.336421346379801,0.5042851462496879,0.42424186114858703,0.5941447170705619,7,43.5
40,54,fortnightly,0.5,1.9983276809673765,1.8055275845677332,2.1617032276996957,0.5024299060261445,0.4592264261250376,0.5494443755174253,14,47
41,41,daily,0.5,2.016094745979358,1.0827794859879796,3.0359258993346354,0.5195305561331822,0.28943698290950376,1.0783409164850812,1,41
41,48,weekly,0.5,1.9969382356495677,1.7253332350622481,2.3129879969258504,0.5034749286269097,0.43152726534484115,0.5884251954185994,7,44.5
41,55,fortnightly,0.5,1.9984289200407617,1.8208535870188058,2.1510912820142973,0.5020791722268259,0.4587989505506824,0.5473288954389327,14,48
42,42,daily,0.5,2.0163450818887987,1.1374819580345903,3.0293254116387653,0.5308340787132785,0.3103193353270514,1.0644459185663326,1,42
42,49,weekly,0.5,1.9946491499369305,1.724332363377332,2.2827189020926433,0.5018344401516325,0.4378490651276766,0.5858037512166995,7,45.5
42,56,fortnightly,0.5,1.998763750458566,1.8380370931570862,2.147665158311328,0.5021694595715234,0.4598979769372693,0.5456570169602742,14,49
43,43,daily,0.5,1.9854476873035363,1.1222292420353452,2.9415483564027323,0.5278102154355988,0.3148729597120594,1.0214884315017438,1,43
43,50,weekly,0.5,1.9953247256677553,1.7400607530837933,2.261969407707784,0.5005837483790413,0.4423433870349478,0.5772231157286036,7,46.5
43,57,fortnightly,0.5,1.9987097833597216,1.8486326803063966,2.1458631808969018,0.5017237806002819,0.4595310438713471,0.5435357361717092,14,50
44,44,daily,0.5,1.9970853522730845,1.20956867138591,2.9471233165508477,0.5260214312667565,0.33303515067496575,0.9738696469271053,1,44
44,51,weekly,0.5,1.999457039436166,1.7508731936207396,2.2510293299737243,0.5005775431878253,0.4473768673778668,0.5714854925549159,7,47.5
44,58,fortnightly,0.5,1.9981351291193363,1.848632735259609,2.144508147565966,0.5014242764334781,0.4617663410302843,0.5404693776635158,14,51
45,45,daily,0.5,1.9992400958509862,1.2215073265612049,2.9379799389277204,0.514905295726124,0.3378405775327548,0.8968603984087831,1,45
45,52,weekly,0.5,2.0016142821777883,1.7728520094136637,2.238347051993182,0.501361110339224,0.45027960852142623,0.5654025730187993,7,48.5
45,59,fortnightly,0.5,1.9313280838693796,1.7908145841291703,2.0649009402919045,0.48538505336365795,0.4500204030216764,0.5219483523114603,14,52
46,46,daily,0.5,2.0122238590185715,1.3228323461075318,2.9049829064092187,0.5122392137896793,0.3479575266835098,0.8551896857099885,1,46
46,53,weekly,0.5,2.001418832892196,1.7820119152978944,2.220196185122177,0.5021167511567359,0.4524340469787132,0.5665998309664328,7,49.5
46,60,fortnightly,0.5,1.8062640141751334,1.683465039220821,1.9218204398447332,0.4585933394143447,0.4279476520057952,0.49156925461279966,14,53
47,47,daily,0.5,2.0045846154204088,1.3473735745259157,2.89355946349173,0.5086400327792776,0.351351530522551,0.8083015074803543,1,47
47,54,weekly,0.5,1.9998840688242145,1.7917182333350645,2.198010738472546,0.5029921654128225,0.45113360916395934,0.5637811225478896,7,50.5
47,61,fortnightly,0.5,1.628959527280566,1.5304535115967273,1.723231443615037,0.42309042369457606,0.3952194113834462,0.453171745134453,14,54
48,48,daily,0.5,1.9966227707904787,1.3507001889929746,2.82476871708023,0.5097097385904956,0.35943906739981474,0.8027181511350703,1,48
48,55,weekly,0.5,2.0008378167981475,1.7954149201489675,2.188679141569494,0.5026299099175792,0.4502671934422631,0.5640291717127538,7,51.5
48,62,fortnightly,0.5,1.4725110572728894,1.3920369079958028,1.548484362718943,0.396360518513662,0.3694437317425414,0.42452220706441074,14,55
49,49,daily,0.5,1.9951992567294174,1.3384021307530345,2.7816062426886226,0.5045799401962089,0.36365157889122407,0.7563083225718815,1,49
49,56,weekly,0.5,2.002171623634649,1.812515103685689,2.1912944643502192,0.5024338818565058,0.45163200491206695,0.5606494535846483,7,52.5
49,63,fortnightly,0.5,1.3378091132303551,1.27002059436391,1.3998153838465381,0.37636721298517833,0.3500938089892851,0.40410448975800367,14,56
50,50,daily,0.5,2.0104027877383426,1.3904135318129793,2.710978420098435,0.5071344705379706,0.3661554480917655,0.7430239521306824,1,50
50,57,weekly,0.5,2.0027401512136005,1.8243375688297272,2.1865210626559626,0.5022450058078642,0.45312574237117614,0.5592806568013337,7,53.5
50,64,fortnightly,0.5,1.2265059451870093,1.169293124446202,1.27833729455066,0.36286204639068237,0.3369497635266647,0.38985612356668886,14,57
51,51,daily,0.5,2.015495289659358,1.4525609027151904,2.661150234340708,0.5123402103313585,0.37387757064873667,0.7268983644804748,1,51
51,58,weekly,0.5,2.000465075461523,1.8296709871707464,2.1792449460477794,0.5017032626944037,0.45804959343149193,0.5550953435230782,7,54.5
51,65,fortnightly,0.5,1.1369930935523647,1.0865635681535653,1.1801091887229884,0.3542453899366189,0.3290368492251557,0.3815441352763445,14,58
52,52,daily,0.5,2.010165974284807,1.4888200302065744,2.6097127893978302,0.514764134999336,0.3762063775513134,0.7094369334794921,1,52
52,59,weekly,0.5,1.9074911849901806,1.745152130032894,2.060578611878381,0.4804523666003151,0.44174923067761235,0.5280620699125879,7,55.5
52,66,fortnightly,0.5,1.0641327043717892,1.0182686756760209,1.103715825881072,0.34885119363100564,0.3239406284256128,0.37623968751118375,14,59
53,53,daily,0.5,1.998876224236273,1.4818770448805214,2.54795994919304,0.5133878304554113,0.3857848876921844,0.6941968578756343,1,53
53,60,weekly,0.5,1.7355553897401232,1.59017968198801,1.8619813907424885,0.44526060717437205,0.41171676577590216,0.4865450493834104,7,56.5
53,67,fortnightly,0.5,1.000956800843669,0.9589061104275887,1.0347594823107045,0.3456901546629085,0.32079246538858425,0.37359415966385096,14,60
54,54,daily,0.5,1.9969812150762742,1.5025770193193198,2.5220648170812345,0.5072393975549176,0.3872063972755528,0.6771422768263499,1,54
54,61,weekly,0.5,1.493425140986946,1.3723869162124644,1.5927881698500537,0.4006252574961014,0.36928992672238264,0.4368291128647557,7,57.5
54,68,fortnightly,0.5,0.9416537544385157,0.9007799484612429,0.9749693398185801,0.34433886495770566,0.3192792064162002,0.37118857841165176,14,61
55,55,daily,0.5,2.006589908578822,1.5541919621123235,2.500327839160741,0.5029064316412809,0.38980642240364105,0.6637899429226987,1,55
55,62,weekly,0.5,1.2791864931634571,1.1737314982710434,1.362907738505677,0.3703153412891578,0.3396935368245309,0.40620967192115276,7,58.5
55,69,fortnightly,0.5,0.8821567163869176,0.8420384801821115,0.9164479609257737,0.34492810824695813,0.31920786829812636,0.37354951739406816,14,62
56,56,daily,0.5,2.0060977370992235,1.572245719856407,2.506131060865148,0.5038791657412864,0.3988415796704949,0.6611367819720613,1,56
56,63,weekly,0.5,1.0907528220708618,1.0020342842559167,1.1622675321920213,0.35210764685582174,0.32331674171633745,0.39083937969215937,7,59.5
56,70,fortnightly,0.5,0.8196248531678457,0.7783754752003174,0.8564200402042523,0.34825015966085493,0.3231605327657706,0.3779651536956074,14,63
57,57,daily,0.5,2.0011581317253184,1.5617155695471918,2.46119422154969,0.5040569286454271,0.40802207640939453,0.6435844676142105,1,57
57,64,weekly,0.5,0.9271414656567516,0.8491194207927459,0.98972429711361265,0.3463231557364345,0.31621644063370175,0.3870955264100006,7,60.5
57,71,fortnightly,0.5,0.7522442645404631,0.709716515619005,0.792256161109103,0.35612057810666625,0.33000327388356815,0.390997605075832,14,64
58,58,daily,0.5,1.9910825750419265,1.5612866353087222,2.417567077427526,0.5026251181645823,0.41342687689702967,0.6356238638257258,1,58
58,65,weekly,0.5,0.781266829177829,0.7177249932256368,0.838500511273606,0.35689787549030366,0.3231919813643522,0.4022098598136356,7,61.5
58,72,fortnightly,0.5,0.6777340814903927,0.6366844695451989,0.7172681085346578,0.3742310317450652,0.3447466021212362,0.41423151198029773,14,65
59,59,daily,0.5,1.49014113405254,1.174418863532896,1.7898611380596927,0.5004268613909209,0.39061114462051627,0.6633019641108007,1,59
59,66,weekly,0.5,0.6410772083541082,0.5889276222626687,0.6911152181876309,0.4086803807496157,0.3652157423125797,0.4674762642239725,7,62.5
59,73,fortnightly,0.5,0.5927317969031634,0.5546368034561852,0.6321115930988094,0.42315342892354363,0.38576372603954256,0.47481082933655316,14,66
60,60,daily,0.5,0.9948367737343684,0.8054288347458322,1.1949054768660397,0.49878134241208877,0.37614046261848483,0.7144733588727709,1,60
60,67,weekly,0.5,0.5478219397817288,0.5049347103491196,0.5912375429699898,0.45854707099873737,0.4089173203527782,0.5305692433247623,7,63.5
60,74,fortnightly,0.5,0.5322458046011875,0.498128917373041,0.5687623974704841,0.466685637284526,0.4230186346486824,0.5269241355992506,14,67
61,61,daily,0.5,0.49850351582242763,0.39509812875410083,0.6110364082688569,0.5011027683312262,0.3617722110054628,0.7516479541472995,1,61
61,68,weekly,0.5,0.4995834030486392,0.45833810700247346,0.538189003413973,0.4986663570829822,0.4419652181013307,0.5789980981050853,7,64.5
61,75,fortnightly,0.5,0.49956438789567353,0.4670582784433359,0.5360075625644493,0.49965403214802645,0.4495233703187671,0.5686757120914007,14,68
62,62,daily,0.5,0.4994708333521893,0.4007962207552526,0.606526038017183,0.5027933540523407,0.3656448193150592,0.7480663494819293,1,62
62,69,weekly,0.5,0.49980478629250275,0.4590147075744298,0.5394157023282001,0.500123304613313,0.44040599213519355,0.5769961468027202,7,65.5
62,76,fortnightly,0.5,0.49972342284533644,0.4676809372182887,0.5369715589715822,0.5000534185917888,0.44725757534489446,0.5705720934239144,14,69
63,63,daily,0.5,0.4988304993530535,0.4019575478336021,0.5996896192332328,0.5051829569291825,0.3691680420934906,0.7320934106470739,1,63
63,70,weekly,0.5,0.4999894487000247,0.4599299708793265,0.5400724542625331,0.5014388303998153,0.43644811104522,0.5795673511250171,7,66.5
63,77,fortnightly,0.5,0.49956335550771575,0.46524992273973126,0.5371163814199945,0.5014058986955601,0.44429565162775125,0.5734617886667456,14,70
64,64,daily,0.5,0.49932287617123267,0.4025205855581304,0.6034784405694597,0.508226493823602,0.36712894259531104,0.7305569199346721,1,64
64,71,weekly,0.5,0.5001512021058082,0.4620666886101265,0.5426261998130508,0.5024722753299415,0.4354135519601421,0.5847921930876662,7,67.5
64,78,fortnightly,0.5,0.49933649627077964,0.4645927840100998,0.5378339674034338,0.5016425853768451,0.44448474255583753,0.5742759929818096,14,71
65,65,daily,0.5,0.5003776730491006,0.39947710847653845,0.610785391912338,0.5106257683150955,0.37210149227276523,0.7443878111025325,1,65
65,72,weekly,0.5,0.5002178381592596,0.45874911550234193,0.5509673100256038,0.5025584981562198,0.434570730623953,0.5898300576299408,7,68.5
65,79,fortnightly,0.5,0.4989246563344892,0.4600334456813231,0.5389509601947966,0.50211979114906,0.4444721695831606,0.57626878592653,14,72
66,66,daily,0.5,0.5007967844991709,0.38946930874288516,0.6241713528265224,0.5143172074511887,0.3615845104383815,0.791237524057669,1,66
66,73,weekly,0.5,0.5000477895782298,0.4527963497025138,0.555060112226511,0.5019415644406843,0.43471065176559703,0.5964139824998727,7,69.5
66,80,fortnightly,0.5,0.49849312769687987,0.4571422426569669,0.5424614613728784,0.5028556588553553,0.44242069393101974,0.5782376243755211,14,73
67,67,daily,0.5,0.5003478071836651,0.3832236774435111,0.6279339096019455,0.5150467194704593,0.3528752143133385,0.8626461297443718,1,67
67,74,weekly,0.5,0.49987683950018075,0.44876326282423973,0.55696212224521,0.500703552734679,0.4304352086025385,0.5967513204557124,7,70.5
67,81,fortnightly,0.5,0.4980044830351331,0.4527445865856207,0.5467150078025568,0.5032716835101984,0.4394033187352313,0.5822139070627722,14,74
68,68,daily,0.5,0.500864893843962,0.3827631054384744,0.635026005963147,0.5165593677599362,0.33641070431677494,0.887498965969919,1,68
68,75,weekly,0.5,0.49998650341928785,0.44802748574482604,0.5561713067452588,0.4994380506566109,0.42646487393654,0.6050078052251397,7,71.5
68,82,fortnightly,0.5,0.4977290056044072,0.45002713254421955,0.5521015734808272,0.5025506422257816,0.4352929072511911,0.5864534076096305,14,75
69,69,daily,0.5,0.500412737748936,0.3768065497702424,0.6415061374823686,0.5109912495260645,0.3323554990439322,0.8646380800469542,1,69
69,76,weekly,0.5,0.4998903199135438,0.4467301657674732,0.5581155664440528,0.49894899659117803,0.4205076123231282,0.6081727175549202,7,72.5
69,83,fortnightly,0.5,0.4973761987467531,0.44621761993585857,0.5548921617830468,0.5005680502049729,0.4334212033936741,0.5921452535866126,14,76
70,70,daily,0.5,0.5014994226137691,0.3690643456134926,0.6531236722729986,0.5088547327757288,0.3332428889741113,0.8655862653422158,1,70
70,77,weekly,0.5,0.49916865078752265,0.4399510103440689,0.5645653804659307,0.5008748615228412,0.41630581193256616,0.6206998789702758,7,73.5
70,84,fortnightly,0.5,0.49708801174515305,0.44154194431935534,0.5591036515879707,0.5002168120438789,0.42998827536322803,0.5992575465607225,14,77
71,71,daily,0.5,0.499300570014376,0.35200997177295656,0.6642743467932921,0.5090204894368452,0.33102677750206333,0.9158953562255654,1,71
71,78,weekly,0.5,0.497797313840114,0.4317864909202431,0.5682713977240895,0.5030400095850306,0.4128436089069858,0.626160167893462,7,74.5
71,85,fortnightly,0.5,0.49652715845900364,0.4371560611677281,0.5600088876517358,0.50031540148367315,0.42573370447753867,0.6057156385990944,14,78
72,72,daily,0.5,0.4989587394630295,0.34541194033247463,0.6832704631468153,0.5116987825585472,0.3198767585115862,1.0275906334537102,1,72
72,79,weekly,0.5,0.49642596157321367,0.426382152326694,0.5744259109223365,0.5058280478243549,0.4089675431691391,0.6336801887245125,7,75.5
72,86,fortnightly,0.5,0.4962903455024484,0.43446424479344153,0.5621008149677327,0.5014242903745821,0.42044935442369874,0.6146047311605612,14,79
73,73,daily,0.5,0.49840756349294063,0.3413695015373368,0.6868903853931307,0.514898850797003,0.3091678067780393,1.1166674085838662,1,73
73,80,weekly,0.5,0.49551158215615265,0.4215794443837512,0.5757736604860865,0.5066420273083979,0.40553672036283067,0.6465399409597749,7,76.5
73,87,fortnightly,0.5,0.4960539721075145,0.4308578993761248,0.5617448948301915,0.5019402205586349,0.41440704789416255,0.6296823335290421,14,80
74,74,daily,0.5,0.49971988986556504,0.33123106829619964,0.6976638541746558,0.5089743551255875,0.30114710832526076,1.1413403418254688,1,74
74,81,weekly,0.5,0.4947066988360036,0.4184000889874864,0.5785576346018327,0.5065580932107757,0.39569806166634564,0.6571429365794706,7,77.5
74,88,fortnightly,0.5,0.4958877441923042,0.42892652756524435,0.5634475281823702,0.5014191204444524,0.40548166991304724,0.6426143103102174,14,81
75,75,daily,0.5,0.5028505638033297,0.3302277724699267,0.7040457302536914,0.5175417621311555,0.30095719611886224,1.2801763872011023,1,75
75,82,weekly,0.5,0.4941990004732059,0.412099340777077,0.5838376961144269,0.5073269864847326,0.38422322426749017,0.6724530219180812,7,78.5
75,89,fortnightly,0.5,0.49547305226204513,0.4241352953010791,0.5678694493471916,0.5012896527708343,0.3980382391450132,0.65692435560471385,14,82
76,76,daily,0.5,0.5016482952583433,0.3244512063733091,0.7216660947481862,0.5204234743140151,0.2973609821287529,1.31285360167854,1,76
76,83,weekly,0.5,0.49305381260298975,0.40219235324916225,0.5871343742262264,0.5081009057407947,0.37602169014191483,0.6710206926960365,7,79.5
76,90,fortnightly,0.5,0.4944999339308773,0.4184722930288925,0.5703995583135899,0.501987990712539,0.39551465170551964,0.6574022170466117,14,83
77,77,daily,0.5,0.49254434623245597,0.30308927395481094,0.7205644073099319,0.5290601164765326,0.27784022814194875,1.5312690936633786,1,77
77,84,weekly,0.5,0.49208463081368975,0.39293452709909604,0.5909036451819585,0.5085440731482708,0.37448352144392066,0.6921195422356562,7,80.5
77,91,fortnightly,0.5,0.4935776394227074,0.40977582220646497,0.5765235271110337,0.5030921862193599,0.39539717587959666,0.6682377233035529,14,84
78,78,daily,0.5,0.4872060613681804,0.29113712046501755,0.7131734642863545,0.5226035743514801,0.26223724238320417,2.004555980691476,1,78
78,85,weekly,0.5,0.49254594026866383,0.391498914846232,0.5945555913682937,0.5043427694925061,0.375899678877855,0.7178603148414379,7,81.5
78,92,fortnightly,0.5,0.49378201659640375,0.4059561436101113,0.5787912915393241,0.5038317027530523,0.39511554793665554,0.6709787069868817,14,85
79,79,daily,0.5,0.4832453190861182,0.2563500797269392,0.710977593213142,0.5266149095216991,0.24227873677510017,2.513732457598462,1,79
79,86,weekly,0.5,0.49435586463274994,0.3929366591630177,0.6016077111841208,0.5024797054326082,0.37430515280308296,0.749343094325608,7,82.5
79,93,fortnightly,0.5,0.4947646353968151,0.40428162075936447,0.5801715535736843,0.5023312165570761,0.3903862436758507,0.6903640508306469,14,86
80,80,daily,0.5,0.49049108506813077,0.25913583611188934,0.7333725355234559,0.526343309948452,0.24598626828475215,2.9765706616330725,1,80
80,87,weekly,0.5,0.49706229975772037,0.3903471653327298,0.6068333793273185,0.5016871108762552,0.3709353396902097,0.778844091249476,7,83.5
80,94,fortnightly,0.5,0.49621729749512933,0.4004248000334225,0.5815027672132872,0.5017191000890325,0.38507692962385026,0.7099344819619459,14,87
81,81,daily,0.5,0.4925924367178755,0.2456861091863888,0.7648220461875339,0.53840799732257,0.24536632870287878,2.787821202148512,1,81
81,88,weekly,0.5,0.4987113985334742,0.38275316927702563,0.6094746847747182,0.5031452469319104,0.3644835420587853,0.8203037767369988,7,84.5
81,95,fortnightly,0.5,0.49716466577856716,0.3971658273328003,0.5844574524314796,0.5031708234182996,0.3783815810039755,0.7363417100252884,14,88
82,82,daily,0.5,0.5003117723964938,0.2593164496736374,0.8207697462157841,0.5397313431572481,0.24223271393417498,33.50555324026395,1,82
82,89,weekly,0.5,0.5000164375862134,0.3843531069556125,0.6097637247635472,0.5044435991036392,0.3570520163775392,0.8489278351443903,7,85.5
82,96,fortnightly,0.5,0.4982631912215462,0.39465105232920994,0.5899673899583479,0.5071182167468464,0.37362580169360005,0.7520591149915482,14,89
83,83,daily,0.5,0.5008892759894348,0.24409028975221073,0.8294568232911681,0.5452129168695868,0.22713834123270804,35.900901874792034,1,83
83,90,weekly,0.5,0.4998498843653276,0.3822216189619414,0.6136805995536766,0.509077544843474,0.3499993562327703,0.8615551634972642,7,86.5
83,97,fortnightly,0.5,0.49851334092528515,0.3928003320999425,0.5960287895959783,0.5113918459562868,0.37134223810039235,0.7679166943228305,14,90
84,84,daily,0.5,0.502245158433332,0.22944761276088468,0.8480201406695606,0.5601964018149833,0.22317035905291327,244188.72292653142,1,84
84,91,weekly,0.5,0.4994141430955901,0.3784046955962701,0.6251888350066643,0.5153752376959716,0.34566478176096105,0.8882796872968705,7,87.5
84,98,fortnightly,0.5,0.4984371833026366,0.3879277032650479,0.6071047743921447,0.5131559964743282,0.3693632553215494,0.8052224222893298,14,91
85,85,daily,0.5,0.4998193829528454,0.19690554306967342,0.8433219367582211,0.5727975953507993,0.2136414255208227,391223.025015869,1,85
85,92,weekly,0.5,0.4983630943299519,0.3701184456724372,0.6409014086183759,0.5129865602509657,0.3359336323656956,0.9672781756075469,7,88.5
85,99,fortnightly,0.5,0.4979833193057661,0.3769769790883391,0.6162943661548733,0.5117746025151731,0.36789389860474087,0.8407842033527916,14,92
86,86,daily,0.5,0.5037814333323312,0.1920182512563082,0.9007729905092124,0.5978228565828171,0.21283949001280955,539483.1860053387,1,86
86,93,weekly,0.5,0.49771228482215935,0.3652580467590964,0.6456767061830021,0.5111081588412455,0.3233156957928653,1.0308955434708384,7,89.5
86,100,fortnightly,0.5,0.4982904430328982,0.3679073486585091,0.6261922078257979,0.5122290453182204,0.36448839119894844,0.9004204604612477,14,93
87,87,daily,0.5,0.5031724964397225,0.16636619368360017,0.928603476642705,0.5935536662185951,0.20771749632460124,469685.4869364521,1,87
87,94,weekly,0.5,0.4962434738022268,0.35419391018346386,0.6479794418452024,0.5090735806846091,0.31429606727895526,1.0939703837325088,7,90.5
87,101,fortnightly,0.5,0.4981433671841047,0.36261879975406214,0.6315424055203466,0.511435193488185,0.36069879200849825,0.9237593321091845,14,94
88,88,daily,0.5,0.5043168917929491,0.16588526484645177,0.9456580617030058,0.6019089110136604,0.18944462678521087,467050.52830061567,1,88
88,95,weekly,0.5,0.49590585658202085,0.3360779110406824,0.649212478217818,0.515204320134831,0.3079334390680814,1.1152419193368583,7,91.5
88,102,fortnightly,0.5,0.49786671678844363,0.35788262052123027,0.6440107653549595,0.5143955569077275,0.35145020642745406,0.9472690415862299,14,95
89,89,daily,0.5,0.5054695602437531,0.16133341004250976,0.973747334738252,0.6075361116291833,0.1776123856122254,563251.3549736653,1,89
89,96,weekly,0.5,0.49656334508706523,0.3137124870012522,0.6642596617927908,0.5223403939302741,0.2960778266036926,1.2255057486921814,7,92.5
89,103,fortnightly,0.5,0.4970839328754136,0.34714776376704903,0.6463128831397023,0.5167398355636976,0.33706780627879906,0.9675833803276652,14,96
90,90,daily,0.5,0.5051750882220004,0.15862255622683671,0.9687852200366219,0.6180774593149306,0.1730564676596503,623176.550016981,1,90
90,97,weekly,0.5,0.4974308432939322,0.29597347836416826,0.6747638078243501,0.526388747813472,0.2837586645347134,1.421234789871147,7,93.5
90,104,fortnightly,0.5,0.49623962930902205,0.3288307067980775,0.6562212988442587,0.5180553454122826,0.32143272024487485,1.1058295579701336,14,97
91,91,daily,0.5,0.5078280616954972,0.14942213063065202,1.017712389032548,0.6318964191514973,0.1808307864937511,1070670.5639813875,1,91
91,98,weekly,0.5,0.498113215502912,0.2807751169670392,0.687297269622588,0.5319399221674918,0.2719992792808435,1.7465121085867867,7,94.5
91,105,fortnightly,0.5,0.49563370475086815,0.30992225007057517,0.6590569816026665,0.5139580878959001,0.30382640087668594,1.305381917014573,14,98
92,92,daily,0.5,0.5063911396736048,0.13956927225754487,0.9977716385393061,0.6522438494121992,0.18174821422472978,1375394.824991366,1,92
92,99,weekly,0.5,0.4986047695041716,0.2701073190369081,0.7028821569847753,0.5334302997951753,0.28487171340104916,2.455677696242556,7,95.5
92,106,fortnightly,0.5,0.49505377666181666,0.30134183067731396,0.6702844477991285,0.5148107068631825,0.29241975218363386,1.6351604888236702,14,99
93,93,daily,0.5,0.507124470427833,0.13853452671819336,1.0325869693020913,0.6702160983742256,0.16203696375342938,1732601.370169158,1,93
93,100,weekly,0.5,0.5005263907724252,0.26468002945279917,0.7269548787262679,0.5385064140980939,0.29381558020422366,3.1186430603143496,7,96.5
93,107,fortnightly,0.5,0.4946433613435152,0.2936759245337817,0.667605622157649,0.5133022254081051,0.2915852985369383,1.8330509577431215,14,100
94,94,daily,0.5,0.5089660554040818,0.14950418382166575,1.031753504915181,0.7549875370203415,0.16928488469863812,1732601.370169158,1,94
94,101,weekly,0.5,0.5023169678287517,0.25214757142939903,0.7445206859526666,0.5377589865117623,0.30731967505658814,4.20890461191147,7,97.5
94,108,fortnightly,0.5,0.49546105325335343,0.2884195254332015,0.6727249798713788,0.516501968067064,0.2972407428184352,1.9689551763981026,14,101
95,95,daily,0.5,0.5258632960566338,0.1528277728071505,1.1426222652310465,0.8133234072761338,0.17412403765442686,1775337.7067764762,1,95
95,102,weekly,0.5,0.5042072858186799,0.23891294513057193,0.7682293066108405,0.5396990501981532,0.3009434890930249,4.5935392442119225,7,98.5
95,109,fortnightly,0.5,0.4976570998133158,0.27457836929203366,0.6903823459794665,0.5140208606908606,0.3031867774685994,1.7699466757534548,14,102
96,96,daily,0.5,0.5469745210602314,0.15888090101694555,1.2662293022565339,0.8905435696467517,0.1820705619620835,1848308.1990172917,1,96
96,103,weekly,0.5,0.5051170503720724,0.23432188034586107,0.7788404808779678,0.5368849726199093,0.2867536108990202,4.26775560571524,7,99.5
96,110,fortnightly,0.5,0.499190859708839,0.2694737230391557,0.7266874695851628,0.5114016286448462,0.2932303074060311,1.6062234068408874,14,103
97,97,daily,0.5,0.5573205319491152,0.14997735123043124,1.3939538694876494,0.9043619917310601,0.17287122583712233,2670926.6929878993,1,97
97,104,weekly,0.5,0.5035346569890041,0.2344286813067343,0.7957399538280422,0.536938300309984,0.26628948553367393,3.7537064493348478,7,100.5
97,111,fortnightly,0.5,0.4981999689877455,0.25801522990562176,0.7475843409571544,0.5088110989716838,0.2771527311693656,1.6660741784292588,14,104
98,98,daily,0.5,0.5554964478054112,0.14202877377991852,1.3980835498521975,0.9679684921143484,0.15055092271382228,2866181.0114063974,1,98
98,105,weekly,0.5,0.5013190029250201,0.22150079657566213,0.798850229210975,0.528818244030968,0.24585039249492568,749.8037061708072,7,101.5
98,112,fortnightly,0.5,0.4959832966537863,0.24302606260331108,0.7596198677700302,0.5076404631774402,0.2599937506192361,2.1868148650839037,14,105
99,99,daily,0.5,0.5505244531671442,0.13354878092942965,1.3958364169923396,0.9341928357027971,0.13744049826918303,2866181.0114063974,1,99
99,106,weekly,0.5,0.4994663998994385,0.1993402118287599,0.8170742862737813,0.524165410228718,0.22224101618255201,752.8153131401001,7,102.5
99,113,fortnightly,0.5,0.4949700887739703,0.22350079617896376,0.7592097161161329,0.5123478410703097,0.24131056153635622,3.2568645169710284,14,106
100,100,daily,0.5,0.5661780922566437,0.13491846942120114,1.3887252730467698,0.9677544609098626,0.13700996797427845,2428879.1325188703,1,100
100,107,weekly,0.5,0.4995800741109666,0.17526708164455404,0.8272321510664358,0.517333403322658,0.2048037177524105,5713.345895697082,7,103.5
100,114,fortnightly,0.5,0.494299045589264,0.20594398145075707,0.7833419538958678,0.514134872271436,0.23266207604785583,4939.663112473179,14,107
101,101,daily,0.5,0.5657596257350869,0.12693276597187828,1.3797278021898849,1.0672432202692197,0.14492693038742055,2472158.353786365,1,101
101,108,weekly,0.5,0.49954410154213397,0.17509763821333588,0.8554017387194125,0.5128242023445909,0.19193368575683842,25864.48812221672,7,104.5
101,115,fortnightly,0.5,0.49111656558551414,0.1974233449156739,0.7838120496344256,0.5138439143574255,0.2163038797793461,85098.48406858525,14,108
102,102,daily,0.5,0.5755778130389029,0.12623630399600191,1.4158682805414486,1.2093414261120325,0.15244422992338827,2502277.266230156,1,102
102,109,weekly,0.5,0.5036126545585685,0.17188906504289111,0.8944035989409173,0.518906590358567,0.19745842076368644,125640.98732721918,7,105.5
102,116,fortnightly,0.5,0.48923842355562064,0.1828103164417916,0.8076849962339662,0.5155079959343537,0.2127819320004308,178783.55490171254,14,109
103,103,daily,0.5,0.5759764924036883,0.11801092179253798,1.4196531014313065,1.2710870635464804,0.13864597228169187,3122450.439361606,1,103
103,110,weekly,0.5,0.5068951187221166,0.16750479154959028,0.9506912200351821,0.5359763471078259,0.20591808270402379,248795.98482935978,7,106.5
103,117,fortnightly,0.5,0.4881018434263618,0.1787729319617077,0.8126777055702932,0.5278638119271178,0.20419329124399455,318277.44509194075,14,110
104,104,daily,0.5,0.595053778809807,0.12256869010702648,1.57291121540064,1.4471630355756229,0.145245100986869,3935124.5114511293,1,104
104,111,weekly,0.5,0.511441288914316,0.16246338007816521,0.9714797809704478,0.5584631405261119,0.21406651590001047,602935.9975747918,7,107.5
104,118,fortnightly,0.5,0.4892230661074146,0.1721652553306071,0.8463435407223869,0.548814921548198,0.20571485174351434,357176.44513154187,14,111
105,105,daily,0.5,0.5978964671238635,0.1315046023870115,1.5985907036336748,1.9819422355650111,0.14629600114989136,4655090.950261052,1,105
105,112,weekly,0.5,0.5133328274303793,0.16004523096864806,1.0065288875025906,0.5797030620201111,0.20806897612992184,1001424.1620688225,7,108.5
105,119,fortnightly,0.5,0.4882744665032708,0.1633998077024008,0.861570599556792,0.5607606500789408,0.2067370456421381,390563.72755115083,14,112
